,k,beta_freq,beta_sem,beta_phon,numrat,denrat,num/den,phonl,phonh,freql,freqh,siml,simh
0,0,0.3124793873575103,0.1558735789830378,0.6022285757322337,1.7852221390396317,799.5542029175297,0.0022327718777857,0.0001,"[2.500e-01 1.250e-01 2.857e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.429e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 2.500e-01
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 2.000e-01 1.000e-04 2.500e-01
 1.000e-04 1.000e-04 1.000e-04 2.000e-01 1.111e-01 1.429e-01 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 2.000e-01 1.000e-04 1.000e-04 1.000e-04
 2.500e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.250e-01 1.429e-01 2.000e-01 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 2.500e-01 1.000e-04 1.250e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.667e-01 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 5.000e-01 2.000e-01 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.250e-01 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 2.500e-01 2.500e-01 1.000e-04
 1.429e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.667e-01 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 5.000e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.667e-01 1.000e-04 2.500e-01
 1.000e-04 1.000e-04 1.667e-01 1.000e-04 2.857e-01 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 2.000e-01 1.000e-04 1.000e-04 1.000e-04 2.000e-01 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 2.500e-01 1.000e-04 1.250e-01 1.250e-01 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 5.000e-01
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 9.090e-02 2.500e-01 2.500e-01
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.250e-01 1.000e-04 2.000e-01
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.667e-01 1.000e-04 1.000e-04 3.333e-01 1.000e-04 1.000e-04
 1.429e-01 2.500e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 2.000e-01 1.000e-04 2.500e-01 1.667e-01 2.000e-01 2.000e-01 1.000e-04
 1.000e-04 1.667e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.667e-01
 2.000e-01 2.000e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.250e-01 1.000e-04 1.000e-04 2.500e-01 1.667e-01
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 2.500e-01 1.000e-04 1.000e-04
 1.000e-04 1.667e-01 1.667e-01 1.000e-04 1.000e-04 1.667e-01 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.429e-01 1.000e-04 2.500e-01
 1.667e-01 1.000e-04 1.000e-04 1.667e-01 1.250e-01 2.500e-01 1.000e-04
 1.000e-04 1.000e-04 2.500e-01 2.000e-01 2.000e-01 1.000e-04 1.000e-04
 1.000e-04 1.429e-01 1.000e-04 1.000e-04 1.429e-01 1.000e-04 1.250e-01
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 2.500e-01 1.000e-04 2.500e-01
 2.500e-01 2.000e-01 2.500e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.667e-01 2.000e-01 1.000e-04
 2.500e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 3.333e-01 1.111e-01 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.250e-01 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 2.000e-01 1.000e-04 1.111e-01 1.000e-04
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 2.000e-01 1.000e-04 1.000e-04 1.429e-01 1.000e-04 1.000e-04
 1.429e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.000e-04 2.000e-01
 1.000e-04 1.000e-04 1.000e-04 1.000e-04 4.000e-01 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 2.500e-01 1.429e-01 1.429e-01 1.429e-01 1.000e-04
 1.000e-04 2.000e-01 1.667e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04
 1.000e-04 2.500e-01 1.667e-01 2.000e-01 3.333e-01 1.667e-01 4.000e-01
 1.000e-04 1.000e-04 2.500e-01 1.000e+00 1.667e-01 2.500e-01 1.667e-01
 2.500e-01 3.750e-01 4.000e-01 2.500e-01 2.500e-01 2.500e-01 2.500e-01
 2.500e-01 2.000e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 5.000e-01
 2.000e-01 1.000e-04 1.667e-01 1.000e-04 1.429e-01 1.000e-04 1.000e-04
 1.000e-04 1.000e-04 1.667e-01 2.000e-01 1.429e-01 1.000e-04 1.000e-04
 1.000e-04 1.429e-01 1.000e-04 1.000e-04 1.000e-04 1.000e-04 1.429e-01
 1.000e-04 1.000e-04 1.000e-04 1.250e-01 1.000e-04 1.000e-04 2.500e-01
 1.429e-01 1.429e-01 1.000e-04 2.500e-01 1.000e-04 2.500e-01 1.000e-04
 1.000e-04 1.000e-04 1.111e-01 1.000e-04 2.500e-01 1.000e-04 1.000e-04
 1.000e-04]",6.38952206,"[5.54479829 5.40041537 5.71416289 4.95691723 5.19427562 5.36416061
 6.4261461  5.84517062 6.01239891 5.81312644 6.57583615 5.36663211
 7.27868644 5.80313196 5.84991915 4.87676037 6.63150079 6.52730735
 5.38246012 7.36622693 6.27319301 6.52393588 6.02186668 7.11940024
 5.77813388 4.91087509 5.48689924 5.31324274 5.42827413 5.90912687
 5.34874867 5.83892776 5.03831808 6.47724255 6.71047101 6.15191934
 6.95347854 5.40648568 4.9575594  5.84937826 4.87166049 5.80942435
 5.58832438 6.02804311 6.22570901 5.41009701 6.36702961 6.12305154
 5.40936834 5.80587722 5.92785316 4.34588321 6.70466853 5.66047842
 5.67599086 7.01314336 5.82700462 6.99145703 4.98628344 4.46372879
 5.34309729 5.24019718 6.13538329 6.0950762  4.98597405 6.82758559
 4.5937954  5.35425638 5.14961934 5.7629695  5.6749759  5.0944292
 6.34660546 5.01198044 6.29438156 5.16478099 5.33323965 6.05355398
 5.4567546  6.33169629 5.3132174  4.89617335 6.67904722 6.51714732
 6.00734017 6.15811632 6.40422836 5.1067313  5.42952458 5.98034976
 5.74138405 6.39803797 5.72680705 5.69702959 5.00798662 4.75673497
 7.40325542 6.70698374 4.13436839 6.93246286 5.22334535 6.34802277
 7.25611403 6.98735549 5.8648432  6.08020714 6.01842169 4.70769789
 5.25922823 6.32439606 6.4776833  6.29606092 4.74550419 6.4396388
 5.16028241 6.18352152 6.64085425 5.81821203 5.53780525 4.97979413
 6.36366029 6.13956584 5.40300206 5.49800161 5.93662582 5.73324703
 5.5591762  5.53151085 5.22067805 5.89118162 5.16926875 7.34481426
 6.60415431 5.81714343 6.59752483 5.421176   7.02917652 5.16993294
 5.41156079 6.05982081 6.84972718 5.86263101 4.30033457 6.31934657
 6.22332536 6.32233364 4.29673099 5.20884966 5.69120442 5.34520312
 6.03987712 6.83232481 5.91434792 5.09528445 5.25936688 6.36583846
 6.23189196 4.54084231 4.93771343 5.47526285 6.30195579 5.59729141
 5.65709316 5.62931376 5.2365423  5.59953703 5.73562604 4.81622804
 5.74121071 5.69974236 5.6539762  4.53131283 6.0966139  5.75274123
 5.42877766 5.30317661 5.23774475 6.38789858 6.50909199 6.38458152
 5.30144889 5.48215154 6.44552325 6.01428148 5.80200431 6.00100423
 5.25839062 6.1191846  6.06158667 4.55894845 7.39671054 5.99387075
 7.98965008 5.42222367 5.72994274 5.52378027 5.28499889 5.12002084
 4.82558189 6.51956353 7.19745311 5.36467667 5.15519024 4.69350711
 5.70257958 6.55394513 5.22457968 5.56621823 4.35285756 6.77461447
 5.19281826 5.88303424 5.85594476 6.17394082 6.5534405  5.72304581
 4.67605313 4.67003236 6.67546488 5.90347634 5.97693842 6.32090595
 5.66947123 4.73326951 5.87598562 5.12563739 6.72395708 5.25925214
 6.27733182 5.89522027 5.26914153 4.58063991 5.98910839 5.79519503
 5.50136056 5.51662262 5.51244958 5.55509566 5.17378047 5.29660816
 5.36434083 5.91173061 8.40582899 6.29051474 4.91820863 5.34128611
 5.05999863 5.04717748 5.51528026 5.8723754  6.64058866 5.28218465
 5.30666516 5.67333338 5.21399827 4.84604625 5.79285026 5.20351154
 6.34759598 4.94896038 4.9844733  6.74986543 6.40192655 6.27941368
 6.50045384 5.97775423 5.30054549 6.0265492  6.09035471 5.82972885
 6.77684605 6.27403956 6.21093915 5.22988141 5.24813518 5.34251151
 5.55104113 5.46032341 5.45678191 5.9647328  4.74836636 5.17316295
 5.21287181 5.65358681 4.98490069 5.85768341 6.24711561 6.33101933
 6.16528113 6.06514446 6.01909426 5.88628481 4.71569422 4.86887357
 5.92109627 5.86740973 6.00263338 5.58192805 6.25042049 5.98829937
 5.46087079 7.92691552 4.60659631 5.61970467 6.32053967 6.61154297
 6.10484819 5.22249797 6.31138805 5.30314204 6.53451663 5.88079931
 6.1797195  5.35560475 5.58063079 6.42252681 5.23339213 5.44040999
 6.2976058  5.8927639  5.00730387 4.92727795 5.30037154 4.85464605
 5.21953999 5.68211438 6.03109081 5.2925241  5.85883485 6.56862865
 6.40924176 6.76646341 5.068364   5.64832097 6.2387933  7.101132
 4.49780013 4.621249   3.92931673 5.76409241 5.6563244  5.50684178
 5.68899257 6.52619707 6.04796568 5.4965159  5.70385517 5.82336205
 5.41027096 6.53599766 5.1590285  5.60137761 6.7887631  6.38005632
 5.53223317 6.05460386 6.92417287 5.70115767 6.54277254 5.54581041
 6.17749985 5.1888582  5.58390577 5.61302636 5.09154034 5.60361632
 5.6658248  5.59460578 5.85380525 6.61507849 5.33162567 5.34684568
 6.12976302 5.35852874 6.06375281 6.28164913 6.14113578 4.8769795
 4.83454786 6.08084034 5.78537611 5.76888884 5.31226201 5.49266263
 5.87640203 6.13540142 5.48775755 5.52855421 5.03187281 6.40307057
 6.23145965 6.72486439 6.08194504 5.25062734 5.20892215 5.34137714
 4.94463564 5.62374431 5.57888551 5.42137191 5.6849898  6.01822018
 6.38952206 5.02977731 5.88589528 5.79337125 4.73203975 4.08845504
 5.5450113  6.39341672 5.38398941 4.66830203 4.85497367 6.76776835
 6.2297581  5.57345298 5.53606327 5.90222162 5.62709434 5.48204277
 5.63386924 5.41780372 5.61881972 5.78342259 5.50157956 5.59878941
 6.33861504 4.93445805 5.47692723 5.14602565 5.8536605  5.47753653
 5.4461751  6.74554898 4.52057523 5.15610676 6.26570392 7.86615585
 5.02871355 5.49635113 5.58929711 6.38306367 5.85059294 5.19362542
 4.27870788 5.56168919 5.94341091 6.42539563 6.22546462 5.41884962
 6.53817281 5.8220294  6.31354138 6.37252151 6.51178019 6.79845506
 8.14512647 6.53085142 7.28454499 8.1286163  5.81842254 6.71528817
 6.14479208]",0.0001,"[0.49938904 0.39305228 0.56460176 0.24979738 0.28217551 0.34929894
 0.50139696 0.48264412 0.51625779 0.35779084 0.40271439 0.47539001
 0.31364476 0.4670242  0.31732986 0.42592225 0.19123095 0.35715744
 0.35399132 0.25669001 0.34705417 0.3153922  0.49765555 0.4771945
 0.51666508 0.45060853 0.42846129 0.46967466 0.38224313 0.5341891
 0.42070936 0.44255956 0.42173448 0.33971355 0.38016196 0.49965582
 0.58630306 0.45859309 0.32876009 0.3877416  0.3979551  0.29452816
 0.33577278 0.33269913 0.26318629 0.48951237 0.48866769 0.36013172
 0.26000349 0.39880235 0.3812283  0.35538603 0.2389608  0.47755624
 0.37871874 0.59976153 0.36073374 0.29180965 0.4338842  0.41740849
 0.27194739 0.3593068  0.42380868 0.39882775 0.44473671 0.43898408
 0.4654036  0.30500928 0.42630976 0.29066689 0.47595761 0.34691618
 0.45784983 0.32194325 0.33170234 0.41524572 0.44581731 0.35434847
 0.15271598 0.21118557 0.46333202 0.38904187 0.37604176 0.28317325
 0.49715229 0.50138673 0.47143259 0.36281855 0.50777526 0.36743281
 0.57551893 0.48877866 0.48373219 0.40088824 0.44112274 0.42815162
 0.15684488 0.52561356 0.24114885 0.36903706 0.37032617 0.58493525
 0.54656832 0.42897993 0.38040077 0.24778876 0.38755082 0.44501033
 0.36195828 0.51158335 0.42879438 0.2588698  0.46723188 0.48340922
 0.49867308 0.36013094 0.47497761 0.46174793 0.38857972 0.48098565
 0.46754799 0.46510568 0.34487737 0.5009822  0.56397328 0.3543065
 0.40673866 0.4613312  0.38905596 0.46315928 0.28830975 0.44983053
 0.47087864 0.48292533 0.32425203 0.37115982 0.32180676 0.48643509
 0.39230303 0.40647063 0.54763232 0.46265686 0.28534676 0.46693282
 0.31640954 0.31168794 0.36602008 0.34811217 0.24229468 0.36702835
 0.40362387 0.40479113 0.13872621 0.26345273 0.41538197 0.56689326
 0.41566561 0.3762477  0.49340067 0.4394734  0.37629781 0.20504412
 0.39374825 0.52972776 0.38273825 0.29761294 0.47664454 0.45938757
 0.45487454 0.38555406 0.4617614  0.48428613 0.41758518 0.33610977
 0.13430649 0.38886484 0.17901085 0.56204113 0.29352569 0.48553454
 0.518151   0.50960812 0.52409257 0.42182042 0.4185198  0.3565483
 0.5104222  0.44122936 0.31683126 0.46296244 0.25652411 0.49524575
 0.26125044 0.47638072 0.33925113 0.44083941 0.50694569 0.54312653
 0.47062182 0.44645908 0.34174553 0.60311544 0.34104401 0.40654912
 0.56998111 0.34448869 0.27507225 0.59248512 0.38521706 0.37082996
 0.50615733 0.38680788 0.39427843 0.30597846 0.30645402 0.21187443
 0.38037305 0.38197224 0.38764624 0.37678424 0.45554552 0.33597934
 0.41605184 0.45224793 0.57240001 0.40420628 0.63715923 0.48389614
 0.54798964 0.46764357 0.40435277 0.21885673 0.43905627 0.45319166
 0.43038713 0.40153829 0.53959454 0.24254268 0.43926322 0.50571213
 0.43943736 0.41979652 0.39291892 0.31916475 0.40932763 0.61014458
 0.51960717 0.40173633 0.31974675 0.25871366 0.39317954 0.42113008
 0.40788178 0.54631586 0.46935517 0.28729743 0.27599778 0.31264138
 0.40299512 0.2628075  0.48508478 0.28781431 0.5783559  0.47317538
 0.51010197 0.55139271 0.2346785  0.43046587 0.32553033 0.2607733
 0.55785771 0.249442   0.23454964 0.37076487 0.42075005 0.3818002
 0.3748194  0.15974843 0.20430708 0.2651121  0.40723294 0.46314029
 0.4239376  0.35839274 0.42358318 0.40613808 0.48996164 0.41849399
 0.35702307 0.33902944 0.29516511 0.60558804 0.21477395 0.38389937
 0.38550857 0.42728654 0.40582218 0.40652892 0.31927979 0.51823564
 0.26512122 0.28237144 0.49584295 0.55198832 0.14686962 0.49377493
 0.52149058 0.31991581 0.3914851  0.40830018 0.15219631 0.44201755
 0.25114049 0.44105472 0.37318572 0.33555655 0.25136385 0.47129117
 0.29239281 0.21258366 0.55361937 0.24602233 0.44726495 0.37877715
 0.52219122 0.45435939 0.50351221 0.41720265 0.43115457 0.58818605
 0.39179413 0.45514054 0.40570764 0.47853393 0.44524242 0.20824962
 0.31367051 0.49445672 0.56064673 0.41090776 0.47004423 0.47597625
 0.4550135  0.38420536 0.46345875 0.39640231 0.42337578 0.19354813
 0.37504802 0.45031096 0.29075096 0.51989901 0.3791604  0.44155998
 0.2981352  0.46158244 0.35772838 0.40761253 0.35887065 0.33801128
 0.4497198  0.39714028 0.3629864  0.56414814 0.35703518 0.22267849
 0.31838847 0.22882842 0.49835933 0.5385183  0.42366345 0.46814246
 0.34050133 0.48873664 0.54412422 0.37726149 0.15357791 0.43701353
 0.40744805 0.5602257  0.617183   0.44776676 0.41123989 0.40002999
 0.34421012 0.22006825 0.47735859 0.32814275 0.39013785 0.49806074
 0.24318069 0.24219131 0.49470545 0.51830093 0.41392418 0.27543923
 0.44216836 0.37235984 0.36905458 0.38657276 0.51229759 0.23054795
 1.         0.47911198 0.52175571 0.47076358 0.28385831 0.33544588
 0.31778793 0.48461983 0.35952161 0.33344736 0.30989103 0.3949117
 0.37819282 0.37231449 0.46012684 0.32059956 0.40391387 0.50372852
 0.39326237 0.54550083 0.38429373 0.36475192 0.37983694 0.54986948
 0.45329855 0.36710511 0.27704582 0.38186398 0.40364581 0.49974917
 0.20705893 0.5379345  0.28266112 0.48529591 0.61444431 0.28598076
 0.43196635 0.43975012 0.4466945  0.43548002 0.38582607 0.54147148
 0.43144955 0.55537415 0.20585914 0.22995888 0.30973131 0.36881204
 0.35709276 0.46930278 0.25294084 0.53985943 0.27390313 0.30005384
 0.20799117 0.24131116 0.31473799 0.27487912 0.30930793 0.30604629
 0.33609347]"
