Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
CAF-657,0.45932340618577266,0.17466130263282417,6.444160556310345,0.6742164081974249,0.23791666666666667,0.24645396336964445,29.0,delta_rise=0.0_fall=0.0,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.0_fall=0.25,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.0_fall=0.5,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.0_fall=0.75,12,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.0_fall=1.0,7,3.625,3.3888604279314896
CAF-657,,,,,,,,delta_rise=0.25_fall=0.0,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.25_fall=0.25,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.25_fall=0.5,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.25_fall=0.75,12,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.25_fall=1.0,7,3.625,3.3888604279314896
CAF-657,,,,,,,,delta_rise=0.5_fall=0.0,15,1.9333333333333333,1.0624918300339485
CAF-657,,,,,,,,delta_rise=0.5_fall=0.25,15,1.9333333333333333,1.0624918300339485
CAF-657,,,,,,,,delta_rise=0.5_fall=0.5,15,1.9333333333333333,1.0624918300339485
CAF-657,,,,,,,,delta_rise=0.5_fall=0.75,14,1.9333333333333333,1.0624918300339485
CAF-657,,,,,,,,delta_rise=0.5_fall=1.0,10,2.6363636363636362,3.053246477044848
CAF-657,,,,,,,,delta_rise=0.75_fall=0.0,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=0.75_fall=0.25,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=0.75_fall=0.5,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=0.75_fall=0.75,20,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=0.75_fall=1.0,16,1.7058823529411764,1.4858036400370693
CAF-657,,,,,,,,delta_rise=1.0_fall=0.0,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=0.25,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=0.5,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=0.75,20,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=1.0,16,1.7058823529411764,1.4858036400370693
CAF-657,,,,,,,,multimodal_alpha=0.0,2,9.666666666666666,7.039570693980959
CAF-657,,,,,,,,multimodal_alpha=0.1,7,3.625,2.057759704144291
CAF-657,,,,,,,,multimodal_alpha=0.2,7,3.625,2.057759704144291
CAF-657,,,,,,,,multimodal_alpha=0.30000000000000004,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.4,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.5,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.6000000000000001,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.7000000000000001,9,2.9,0.9433981132056604
CAF-657,,,,,,,,multimodal_alpha=0.8,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.9,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=1.0,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,norms_associative,16,1.8125,1.184205957593526
CAF-657,,,,,,,,norms_categorical,15,1.9333333333333333,1.2892719737209144
CAF-657,,,,,,,,simdrop,8,3.2222222222222223,1.1331154474650633
CAJ-663,0.40644524298973544,0.151321028029006,6.3768877516,0.5534749914937721,0.21406,0.0689835117175756,20.0,delta_rise=0.0_fall=0.0,11,1.6666666666666667,0.6236095644623235
CAJ-663,,,,,,,,delta_rise=0.0_fall=0.25,11,1.6666666666666667,0.6236095644623235
CAJ-663,,,,,,,,delta_rise=0.0_fall=0.5,9,2.0,1.4832396974191326
CAJ-663,,,,,,,,delta_rise=0.0_fall=0.75,9,2.0,1.4832396974191326
CAJ-663,,,,,,,,delta_rise=0.0_fall=1.0,6,2.857142857142857,2.356060357495806
CAJ-663,,,,,,,,delta_rise=0.25_fall=0.0,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.25_fall=0.25,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.25_fall=0.5,11,1.6666666666666667,0.9428090415820634
CAJ-663,,,,,,,,delta_rise=0.25_fall=0.75,11,1.6666666666666667,0.9428090415820634
CAJ-663,,,,,,,,delta_rise=0.25_fall=1.0,8,2.2222222222222223,1.8121673811444545
CAJ-663,,,,,,,,delta_rise=0.5_fall=0.0,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.5_fall=0.25,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.5_fall=0.5,11,1.6666666666666667,0.9428090415820634
CAJ-663,,,,,,,,delta_rise=0.5_fall=0.75,11,1.6666666666666667,0.9428090415820634
CAJ-663,,,,,,,,delta_rise=0.5_fall=1.0,8,2.2222222222222223,1.8121673811444545
CAJ-663,,,,,,,,delta_rise=0.75_fall=0.0,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.75_fall=0.25,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.75_fall=0.5,11,1.6666666666666667,0.9428090415820634
CAJ-663,,,,,,,,delta_rise=0.75_fall=0.75,11,1.6666666666666667,0.9428090415820634
CAJ-663,,,,,,,,delta_rise=0.75_fall=1.0,8,2.2222222222222223,1.8121673811444545
CAJ-663,,,,,,,,delta_rise=1.0_fall=0.0,16,1.1764705882352942,0.3812200410828153
CAJ-663,,,,,,,,delta_rise=1.0_fall=0.25,16,1.1764705882352942,0.3812200410828153
CAJ-663,,,,,,,,delta_rise=1.0_fall=0.5,16,1.1764705882352942,0.3812200410828153
CAJ-663,,,,,,,,delta_rise=1.0_fall=0.75,16,1.1764705882352942,0.3812200410828153
CAJ-663,,,,,,,,delta_rise=1.0_fall=1.0,15,1.25,0.5590169943749475
CAJ-663,,,,,,,,multimodal_alpha=0.0,2,6.666666666666667,2.494438257849294
CAJ-663,,,,,,,,multimodal_alpha=0.1,6,2.857142857142857,1.4568627181693672
CAJ-663,,,,,,,,multimodal_alpha=0.2,6,2.857142857142857,1.4568627181693672
CAJ-663,,,,,,,,multimodal_alpha=0.30000000000000004,5,3.3333333333333335,1.8856180831641267
CAJ-663,,,,,,,,multimodal_alpha=0.4,5,3.3333333333333335,1.8856180831641267
CAJ-663,,,,,,,,multimodal_alpha=0.5,5,3.3333333333333335,1.8856180831641267
CAJ-663,,,,,,,,multimodal_alpha=0.6000000000000001,5,3.3333333333333335,1.8856180831641267
CAJ-663,,,,,,,,multimodal_alpha=0.7000000000000001,5,3.3333333333333335,1.8856180831641267
CAJ-663,,,,,,,,multimodal_alpha=0.8,6,2.857142857142857,1.456862718169367
CAJ-663,,,,,,,,multimodal_alpha=0.9,5,3.3333333333333335,1.49071198499986
CAJ-663,,,,,,,,multimodal_alpha=1.0,5,3.3333333333333335,1.49071198499986
CAJ-663,,,,,,,,norms_associative,10,1.8181818181818181,0.9359663764533637
CAJ-663,,,,,,,,norms_categorical,11,1.6666666666666667,0.6236095644623235
CAJ-663,,,,,,,,simdrop,5,3.3333333333333335,1.49071198499986
CAM-666,0.4534589122222546,0.139385366177941,6.48513155476,0.6996652114355795,0.24007142857142855,0.10038282911410885,25.0,delta_rise=0.0_fall=0.0,13,1.9230769230769231,0.9166442529086912
CAM-666,,,,,,,,delta_rise=0.0_fall=0.25,13,1.9230769230769231,0.9166442529086912
CAM-666,,,,,,,,delta_rise=0.0_fall=0.5,11,2.272727272727273,1.2856486930664501
CAM-666,,,,,,,,delta_rise=0.0_fall=0.75,9,2.5,1.4317821063276353
CAM-666,,,,,,,,delta_rise=0.0_fall=1.0,6,3.5714285714285716,3.200765214629726
CAM-666,,,,,,,,delta_rise=0.25_fall=0.0,13,1.9230769230769231,0.9166442529086912
CAM-666,,,,,,,,delta_rise=0.25_fall=0.25,13,1.9230769230769231,0.9166442529086912
CAM-666,,,,,,,,delta_rise=0.25_fall=0.5,11,2.272727272727273,1.2856486930664501
CAM-666,,,,,,,,delta_rise=0.25_fall=0.75,9,2.5,1.4317821063276353
CAM-666,,,,,,,,delta_rise=0.25_fall=1.0,6,3.5714285714285716,3.200765214629726
CAM-666,,,,,,,,delta_rise=0.5_fall=0.0,16,1.5625,0.7043392293490403
CAM-666,,,,,,,,delta_rise=0.5_fall=0.25,16,1.5625,0.7043392293490403
CAM-666,,,,,,,,delta_rise=0.5_fall=0.5,14,1.7857142857142858,1.1450871101343858
CAM-666,,,,,,,,delta_rise=0.5_fall=0.75,12,1.9230769230769231,1.327898192433236
CAM-666,,,,,,,,delta_rise=0.5_fall=1.0,6,3.5714285714285716,3.200765214629726
CAM-666,,,,,,,,delta_rise=0.75_fall=0.0,20,1.25,0.5361902647381804
CAM-666,,,,,,,,delta_rise=0.75_fall=0.25,20,1.25,0.5361902647381804
CAM-666,,,,,,,,delta_rise=0.75_fall=0.5,18,1.3888888888888888,1.0076865081787252
CAM-666,,,,,,,,delta_rise=0.75_fall=0.75,18,1.3888888888888888,1.0076865081787252
CAM-666,,,,,,,,delta_rise=0.75_fall=1.0,14,1.7857142857142858,1.6115020246683542
CAM-666,,,,,,,,delta_rise=1.0_fall=0.0,21,1.1904761904761905,0.49943278484292924
CAM-666,,,,,,,,delta_rise=1.0_fall=0.25,21,1.1904761904761905,0.49943278484292924
CAM-666,,,,,,,,delta_rise=1.0_fall=0.5,19,1.3157894736842106,0.9761703679469163
CAM-666,,,,,,,,delta_rise=1.0_fall=0.75,19,1.3157894736842106,0.9761703679469163
CAM-666,,,,,,,,delta_rise=1.0_fall=1.0,19,1.3157894736842106,0.9761703679469163
CAM-666,,,,,,,,multimodal_alpha=0.0,1,12.5,6.5
CAM-666,,,,,,,,multimodal_alpha=0.1,8,2.7777777777777777,1.0304020550550783
CAM-666,,,,,,,,multimodal_alpha=0.2,8,2.7777777777777777,1.0304020550550783
CAM-666,,,,,,,,multimodal_alpha=0.30000000000000004,8,2.7777777777777777,1.0304020550550783
CAM-666,,,,,,,,multimodal_alpha=0.4,8,2.7777777777777777,0.9162456945817024
CAM-666,,,,,,,,multimodal_alpha=0.5,8,2.7777777777777777,0.9162456945817024
CAM-666,,,,,,,,multimodal_alpha=0.6000000000000001,8,2.7777777777777777,0.9162456945817024
CAM-666,,,,,,,,multimodal_alpha=0.7000000000000001,8,2.7777777777777777,0.9162456945817024
CAM-666,,,,,,,,multimodal_alpha=0.8,8,2.7777777777777777,0.9162456945817024
CAM-666,,,,,,,,multimodal_alpha=0.9,7,3.125,1.3635890143294642
CAM-666,,,,,,,,multimodal_alpha=1.0,7,3.125,1.3635890143294642
