mullet,5.229881413,169778
muskrat,5.248135176,177066
mussel,5.342511505,220045
mustang,5.55104113,355665
nautilus,5.460323413,288618
newt,5.456781906,286274
nightingale,5.964732805,922004
nuthatch,4.748366361,56023
oriole,5.212871812,163257
oscar,6.425395628,2663150
ostrich,5.653586811,450388
otter,5.857683409,720582
owl,6.247115609,1766508
ox,6.331019334,2142986
oxen,6.165281134,1463124
oyster,6.065144455,1161835
panther,5.886284809,769635
parakeet,4.868873573,73939
parrot,5.921096266,833866
partridge,5.867409735,736902
peacock,6.002633379,1006082
pegasus,5.418849615,262331
pelican,5.581928051,381881
penguin,6.25042049,1780002
perch,5.988299373,973418
peregrine,5.460870792,288982
persian,6.59716768,3955193
pets,6.144792078,1395700
pheasant,5.619704671,416586
pig,6.611542969,4088302
pigeon,6.10484819,1273058
pike,6.311388052,2048274
polar,6.534516632,3423865
pony,6.179719502,1512584
poodle,5.355604751,226780
porcupine,5.580630787,380742
porpoise,5.233392128,171156
possum,5.440409986,275683
prairie,6.511780187,3249228
primate,5.892763902,781203
ptarmigan,5.007303871,101696
puffin,4.92727795,84582
pug,5.300371541,199697
puma,5.219539994,165783
pup,5.682114377,480966
puppy,6.031090808,1074214
quail,5.858834846,722495
rabbit,6.568628649,3703639
rainbow,6.313541377,2058455
ram,6.409241758,2565912
rat,6.766463413,5840680
rattlesnake,5.648320972,444960
raven,6.2387933,1732979
ray,7.101131995,12622111
reindeer,5.764092405,580888
reptile,5.656324398,453236
rhinoceros,5.506841784,321249
robin,6.526197074,3358900
rodents,5.818422536,658298
roe,6.047965683,1116775
rook,5.496515903,313701
rooster,5.703855165,505656
sable,5.823362055,665828
salamander,5.410270964,257200
salmon,6.535997664,3435561
sardine,5.159028503,144221
scorpion,5.601377613,399372
sea,7.65370566,45051127
seal,6.788763103,6148414
serpent,6.380056316,2399144
shad,5.532233168,340591
shark,6.054603863,1133976
sheep,6.924172871,8397942
shepherd,6.542772537,3489575
shrew,5.545810408,351407
shrimp,6.17749985,1504873
skate,5.583905769,383624
skunk,5.613026358,410229
sloth,5.603616317,401436
slug,5.665824803,463260
smelt,5.594605778,393193
snail,5.853805252,714176
snake,6.615078486,4121720
snapper,5.33162567,214598
snipe,5.346845678,222252
snow,7.149137143,14097339
sow,6.12976302,1348227
sparrow,6.063752812,1158118
spider,6.281649128,1912710
sponge,6.141135776,1383999
squab,4.834547858,68320
squirrel,6.080840335,1204593
stag,5.78537611,610065
stallion,5.768888839,587339
starfish,5.312262006,205240
starling,5.492662627,310930
steer,6.135401417,1365845
stork,5.487757546,307438
sturgeon,5.528554209,337718
sunfish,5.03187281,107615
swallow,6.403070566,2529709
swan,6.23145965,1703961
swift,6.72486439,5307187
tadpole,5.208922147,161779
tanager,4.944635635,88031
terrier,5.578885508,379215
thrush,5.684989803,484161
tick,6.01822018,1042846
tiger,6.38952206,2452009
toad,5.885895277,768945
tortoise,5.793371249,621400
trotter,5.5450113,350761
trout,6.393416723,2474097
trumpeter,5.383989408,242097
turkey,6.767768346,5858256
turtle,6.229758099,1697298
urchin,5.536063267,343608
viper,5.482042773,303419
vulture,5.633869236,430397
walrus,5.417803723,261700
warbler,5.618819722,415738
wasp,5.783422589,607327
water,8.128616304,134467182
weasel,5.598789413,396999
weasels,5.029777306,107097
whale,6.338615042,2180796
whitefish,5.146025654,139967
wildcat,5.477536531,300287
wolf,6.745548976,5566074
wolfhound,4.520575229,33157
wolverine,5.156106757,143254
woodchuck,5.028713554,106835
woodpecker,5.589297111,388416
worm,6.383063674,2415815
wren,5.85059294,708913
yak,5.193625418,156180
zebra,5.561689192,364493
