Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
CAF-657,0.3676079930467245,0.1909827497174635,6.444160556310345,0.6742164081974249,0.23791666666666667,0.24645396336964445,29.0,simdrop,10,2.6363636363636362,0.8813963377120598
CAJ-663,0.31609328286482663,0.13227744316142884,6.3768877516,0.5534749914937721,0.21406,0.0689835117175756,20.0,simdrop,5,3.3333333333333335,1.49071198499986
CAM-666,0.37731019092883694,0.12110871191066756,6.48513155476,0.6996652114355795,0.24007142857142855,0.10038282911410885,25.0,simdrop,7,3.125,1.3635890143294642
CAP-671,0.34770699028868346,0.1208068446677406,6.595618874157895,0.5621615070582914,0.21737499999999998,0.12137964938866105,19.0,simdrop,4,3.8,1.32664991614216
CAQ-672,0.3664782121515127,0.11831838263151401,6.425805833869566,0.719114660792031,0.21225714285714287,0.049361755004688174,23.0,simdrop,7,2.875,0.5994789404140899
CAR-673,0.36634470255137797,0.13286985351055042,6.412154535130434,0.6814475184314862,0.21871428571428572,0.0564309438922603,23.0,simdrop,8,2.5555555555555554,0.49690399499995325
CAS-674,0.41814118046434423,0.09555125003641292,6.252170835619047,0.5814287110389367,0.2012,0.06977401617603313,21.0,simdrop,6,3.0,0.7559289460184544
CAV-678,0.358633145661463,0.104805491399758,6.236770977535714,0.7050775914147552,0.21656,0.12998257319092177,28.0,simdrop,7,3.5,2.179449471770337
CAY-681,0.37355189436838554,0.23753514625923092,6.425839630695651,0.6623917148577366,0.5198333333333334,0.3814716800323016,23.0,simdrop,7,2.875,1.0532687216470449
CBD-686,0.3778057549749558,0.1325352448700226,6.419095621952382,0.5718806120634556,0.2311,0.06097971559695664,21.0,simdrop,6,3.0,1.5118578920369088
CBF-691,0.34709797529016584,0.14097813278947174,6.395402671263158,0.565275349963876,0.19446666666666668,0.061258999338872654,19.0,simdrop,6,2.7142857142857144,0.6998542122237652
CBH-693,0.42677921874498836,0.2357682625500977,6.389208598583333,0.6423534433802018,0.31529999999999997,0.32317111144520216,24.0,simdrop,7,3.0,0.7071067811865476
CBJ-697,0.35174550728117115,0.12182378348183161,6.267520979434783,0.5974621880220402,0.28827142857142857,0.2365446660730676,23.0,simdrop,5,3.8333333333333335,0.6871842709362768
