Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
CAF-657,forage_static,8.406307607469204,1.166054040397392,,162.7793140994583
CAF-657,forage_dynamic_simdrop,8.21427586060559,2.743384298908983,,154.89275483509286
CAF-657,forage_dynamic_multimodal_alpha=0.0,8.290125898089977,0.989561577241005,,163.62204228573137
CAF-657,forage_dynamic_multimodal_alpha=0.1,8.289133331697881,1.6154395045122778,,161.80673534640633
CAF-657,forage_dynamic_multimodal_alpha=0.2,8.289126022198296,1.6154391051573254,,161.8067353464021
CAF-657,forage_dynamic_multimodal_alpha=0.30000000000000004,8.348523813806638,2.1687425315672604,,159.16294897215403
CAF-657,forage_dynamic_multimodal_alpha=0.4,8.290399888597793,2.6091048845325497,,155.3949643101266
CAF-657,forage_dynamic_multimodal_alpha=0.5,8.290395697417221,2.609102561728267,,155.39496431012986
CAF-657,forage_dynamic_multimodal_alpha=0.6000000000000001,8.3773738640468,2.6377841591535893,,154.890728868383
CAF-657,forage_dynamic_multimodal_alpha=0.7000000000000001,8.275648138919372,2.80150597142628,,153.73614243508845
CAF-657,forage_dynamic_multimodal_alpha=0.8,8.241067216672008,2.8305464461648415,,153.9180145524794
CAF-657,forage_dynamic_multimodal_alpha=0.9,8.214256685588976,2.7433827312876016,,154.89275483510565
CAF-657,forage_dynamic_multimodal_alpha=1.0,8.214276607273028,2.7433845583127807,,154.8927548350959
CAF-657,forage_dynamic_norms_associative,8.345193217851786,2.987958178789973,,158.78182516199894
CAF-657,forage_dynamic_norms_categorical,8.001998645309271,2.333482875353565,,159.99816081099752
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.0,8.032972874117576,2.835070345013114,,155.04064928152636
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.25,8.041545900433062,2.777003353348846,,154.85854271027128
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.5,8.16164988198072,2.739757722281772,,154.26487981066003
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.75,8.252056614660061,2.533147602992826,,154.97695652386733
CAF-657,forage_dynamic_delta_rise=0.0_fall=1.0,8.332015236096424,2.266393321987106,,156.90857741909937
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.0,7.830655265874566,3.373037456807926,,151.67108974254876
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.25,7.909435712259382,3.227919785792694,,151.46901575885153
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.5,8.043627267386496,3.1500012597008284,,150.95399464277872
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.75,8.13217197328542,2.9004164846390523,,151.96657184636067
CAF-657,forage_dynamic_delta_rise=0.25_fall=1.0,8.243830304470928,2.6189487554588506,,154.24956584374044
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.0,8.229075217250886,3.937691179574924,,149.1188661533562
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.25,8.285793400124378,3.7133600288854893,,149.17259939151907
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.5,8.43051784424823,3.586068468282088,,148.7790884971841
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.75,8.47789499006318,3.2801203904726535,,150.16662551697894
CAF-657,forage_dynamic_delta_rise=0.5_fall=1.0,8.572115348450758,2.9750171414628426,,152.81791917510603
