Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
delta_rise=0.0_fall=0.0,9.65,3.004579837514723,forage_dynamic,8.251012482585997,1.4072883982678237,4.184611170498282,0.9825560657591739,,
delta_rise=0.0_fall=0.0,9.65,3.004579837514723,forage_phonologicaldynamicglobal,8.309822002227975,1.449473906720994,4.45194954996944,1.3379496876582215,-0.03677091524262523,0.09181574739375739
delta_rise=0.0_fall=0.0,9.65,3.004579837514723,forage_phonologicaldynamiclocal,8.328893795145623,1.4328181288728443,4.793427326162589,1.653033818719505,-0.164905970839055,0.49466107588508623
delta_rise=0.0_fall=0.0,9.65,3.004579837514723,forage_phonologicaldynamicswitch,8.266622484766495,1.4129815778850774,4.1843812700140095,0.982157908471755,-0.06858450465444162,0.41995336391950644
delta_rise=0.0_fall=0.25,8.8,2.862399925470467,forage_dynamic,8.328858626843042,1.3939258675113095,4.1625153525269445,0.970163169100134,,
delta_rise=0.0_fall=0.25,8.8,2.862399925470467,forage_phonologicaldynamicglobal,8.389324654862031,1.4362916425178123,4.436260498016396,1.3302679722305537,-0.03841277815179989,0.09151381968213015
delta_rise=0.0_fall=0.25,8.8,2.862399925470467,forage_phonologicaldynamiclocal,8.403643109364792,1.4232368569911897,4.730991328833969,1.6124477389339853,-0.14825946014801866,0.42296533307945905
delta_rise=0.0_fall=0.25,8.8,2.862399925470467,forage_phonologicaldynamicswitch,8.345066683575583,1.3970933819987694,4.162375129706455,0.9696910735007718,-0.06428672820905965,0.40653086915862613
delta_rise=0.0_fall=0.5,8.1,2.5409971795865234,forage_dynamic,8.37342449457269,1.401058232568361,4.100054603595587,0.9798953597596627,,
delta_rise=0.0_fall=0.5,8.1,2.5409971795865234,forage_phonologicaldynamicglobal,8.437529497621208,1.4482466995314385,4.372836665959751,1.341182818296726,-0.03936496198221154,0.0913461916006313
delta_rise=0.0_fall=0.5,8.1,2.5409971795865234,forage_phonologicaldynamiclocal,8.4424739937496,1.4337434967871465,4.617578225197398,1.5868193602259661,-0.14563208709495049,0.43267593601997495
delta_rise=0.0_fall=0.5,8.1,2.5409971795865234,forage_phonologicaldynamicswitch,8.39092676373341,1.40910652576706,4.100190317877185,0.9794067534234218,-0.07401821921329237,0.4414586528199728
delta_rise=0.0_fall=0.75,6.833333333333333,2.1997474602528553,forage_dynamic,8.480406542191004,1.408909247908578,3.9387733812517434,0.9966350567048713,,
delta_rise=0.0_fall=0.75,6.833333333333333,2.1997474602528553,forage_phonologicaldynamicglobal,8.546708316300654,1.4665144197544748,4.185551186132709,1.321799725006569,-0.03896210369810207,0.08737537313031248
delta_rise=0.0_fall=0.75,6.833333333333333,2.1997474602528553,forage_phonologicaldynamiclocal,8.551099005084009,1.4541419146150203,4.375741271628223,1.5738675566518676,-0.13857803693660278,0.4327721236780559
delta_rise=0.0_fall=0.75,6.833333333333333,2.1997474602528553,forage_phonologicaldynamicswitch,8.49574777622054,1.41358608282182,3.9390763542107528,0.9964815821638873,-0.13446961628577334,0.5647880297210425
delta_rise=0.0_fall=1.0,5.883333333333334,2.367077429142434,forage_dynamic,8.579046594777129,1.398544305849181,3.8088008743288415,0.9993952167721029,,
delta_rise=0.0_fall=1.0,5.883333333333334,2.367077429142434,forage_phonologicaldynamicglobal,8.648930844844749,1.4565292477251606,4.045185048909146,1.3293800375190872,-0.03829295743699371,0.08727546268519498
delta_rise=0.0_fall=1.0,5.883333333333334,2.367077429142434,forage_phonologicaldynamiclocal,8.644061831946244,1.459545108059615,4.183207238550188,1.5496915487358427,-0.09747014345801792,0.3555176616362166
delta_rise=0.0_fall=1.0,5.883333333333334,2.367077429142434,forage_phonologicaldynamicswitch,8.596699318758507,1.4007066774662742,3.8091132137085464,0.9990250965158596,-0.2809039539879029,0.7838890075271163
delta_rise=0.25_fall=0.0,10.3,3.0016662039607267,forage_dynamic,8.224541219647397,1.4293184792369626,4.416924323567267,1.0399576451269894,,
delta_rise=0.25_fall=0.0,10.3,3.0016662039607267,forage_phonologicaldynamicglobal,8.284498437623963,1.4732353143319534,4.696052184895092,1.3668394619006872,-0.037389006655033544,0.09154696705891384
delta_rise=0.25_fall=0.0,10.3,3.0016662039607267,forage_phonologicaldynamiclocal,8.310536833626657,1.4550357590544918,5.177846708028076,1.8582029590302809,-0.19683747725160303,0.5101380566800819
delta_rise=0.25_fall=0.0,10.3,3.0016662039607267,forage_phonologicaldynamicswitch,8.235777979254282,1.4317050480011497,4.4166564858619495,1.0397029459815657,-0.06490630983221662,0.42335490809752974
delta_rise=0.25_fall=0.25,9.35,2.8857408061016154,forage_dynamic,8.319652750979714,1.406326368802753,4.381631093412803,1.0126740286222673,,
delta_rise=0.25_fall=0.25,9.35,2.8857408061016154,forage_phonologicaldynamicglobal,8.38155895879502,1.4499254684021352,4.66678609845895,1.346678545767786,-0.03908925795390617,0.09115268939002602
delta_rise=0.25_fall=0.25,9.35,2.8857408061016154,forage_phonologicaldynamiclocal,8.404491123241547,1.438412807278515,5.084852564377465,1.7681112456263341,-0.16527833032862826,0.43449991807655586
delta_rise=0.25_fall=0.25,9.35,2.8857408061016154,forage_phonologicaldynamicswitch,8.329780376051835,1.4080632728235383,4.381453467341784,1.0124290874223654,-0.06895490791256163,0.4575171174534285
delta_rise=0.25_fall=0.5,8.65,2.600160251471692,forage_dynamic,8.365656762134543,1.4116740819028684,4.313620336759227,1.0400968997049154,,
