Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
delta_rise=0.0_fall=0.0,10.0,0.0,forage_dynamic,8.27248307518135,,3.1314660425780705,,,
delta_rise=0.0_fall=0.0,10.0,0.0,forage_phonologicaldynamicglobal,8.622667949155895,,3.7365138851623687,,-0.15025521075588186,
delta_rise=0.0_fall=0.0,10.0,0.0,forage_phonologicaldynamiclocal,8.417666048112707,,3.7830020730407203,,-0.16373193641215877,
delta_rise=0.0_fall=0.0,10.0,0.0,forage_phonologicaldynamicswitch,8.47039491966948,,3.1366220331436065,,-0.13749015409120907,
delta_rise=0.0_fall=0.25,8.0,0.0,forage_dynamic,8.450829431566747,,2.9917767654749996,,,
delta_rise=0.0_fall=0.25,8.0,0.0,forage_phonologicaldynamicglobal,8.789520459608402,,3.5256235594830176,,-0.14718229467229094,
delta_rise=0.0_fall=0.25,8.0,0.0,forage_phonologicaldynamiclocal,8.535867708017244,,3.358051672393133,,-0.10313303137757221,
delta_rise=0.0_fall=0.25,8.0,0.0,forage_phonologicaldynamicswitch,8.72499116122862,,3.003337153640648,,-0.21894227667715563,
delta_rise=0.0_fall=0.5,8.0,0.0,forage_dynamic,8.450827581745303,,2.991777764223113,,,
delta_rise=0.0_fall=0.5,8.0,0.0,forage_phonologicaldynamicglobal,8.78951681491281,,3.5256303568668517,,-0.147182373974837,
delta_rise=0.0_fall=0.5,8.0,0.0,forage_phonologicaldynamiclocal,8.535866701704242,,3.3580495737476252,,-0.1031329681044063,
delta_rise=0.0_fall=0.5,8.0,0.0,forage_phonologicaldynamicswitch,8.724993161838093,,3.0033353984001283,,-0.21894232930157376,
delta_rise=0.0_fall=0.75,6.0,0.0,forage_dynamic,8.670211292042213,,2.9794940828464065,,,
delta_rise=0.0_fall=0.75,6.0,0.0,forage_phonologicaldynamicglobal,8.995210894603282,,3.4969208616568124,,-0.14664394366868588,
delta_rise=0.0_fall=0.75,6.0,0.0,forage_phonologicaldynamiclocal,8.806155944003558,,3.41939109213888,,-0.1270215425488132,
