Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
CAF-657,0.4590103727718276,0.17419678996011867,6.444160556310345,0.6742164081974249,0.23791666666666667,0.24645396336964445,29.0,simdrop,8,3.2222222222222223,1.1331154474650633
CAJ-663,0.4100265418152502,0.14657274816193605,6.3768877516,0.5534749914937721,0.21406,0.0689835117175756,20.0,simdrop,5,3.3333333333333335,1.3743685418725538
CAM-666,0.4551680794049961,0.13922550903666356,6.48513155476,0.6996652114355795,0.24007142857142855,0.10038282911410885,25.0,simdrop,7,3.125,1.2686114456365274
CAP-671,0.4455095597198376,0.14081706181697062,6.595618874157895,0.5621615070582914,0.21737499999999998,0.12137964938866105,19.0,simdrop,4,3.8,1.32664991614216
CAQ-672,0.45634247870202194,0.11113966104375475,6.425805833869566,0.719114660792031,0.21225714285714287,0.049361755004688174,23.0,simdrop,7,2.875,0.5994789404140899
CAR-673,0.4798488147418627,0.13203199069659627,6.412154535130434,0.6814475184314862,0.21871428571428572,0.0564309438922603,23.0,simdrop,8,2.5555555555555554,0.6849348892187751
CAS-674,0.5181046746781544,0.11032587260358005,6.252170835619047,0.5814287110389367,0.2012,0.06977401617603313,21.0,simdrop,6,3.0,0.7559289460184544
CAV-678,0.4629411290547929,0.10882545060525203,6.236770977535714,0.7050775914147552,0.21656,0.12998257319092177,28.0,simdrop,7,3.5,1.118033988749895
CAY-681,0.46562253165487905,0.20594190732750403,6.425839630695651,0.6623917148577366,0.5198333333333334,0.3814716800323016,23.0,simdrop,4,4.6,1.624807680927192
CBD-686,0.4815494140278421,0.14965831664478516,6.419095621952382,0.5718806120634556,0.2311,0.06097971559695664,21.0,simdrop,5,3.5,2.6299556396765835
CBF-691,0.4521408600041075,0.1371554094856303,6.395402671263158,0.565275349963876,0.19446666666666668,0.061258999338872654,19.0,simdrop,5,3.1666666666666665,0.8975274678557507
CBH-693,0.5027994514361452,0.21003463776520415,6.389208598583333,0.6423534433802018,0.31529999999999997,0.32317111144520216,24.0,simdrop,7,3.0,1.224744871391589
CBJ-697,0.44574805381578864,0.13617658441808825,6.267520979434783,0.5974621880220402,0.28827142857142857,0.2365446660730676,23.0,simdrop,5,3.8333333333333335,1.0671873729054748
CBL-698,0.4974837579973423,0.17702381465908004,6.1542527981,0.6682860804979142,0.391875,0.29460451819830796,20.0,simdrop,5,3.3333333333333335,1.5986105077709065
CBM-702,0.49330990381640666,0.19606200437960658,6.2669650489999995,0.6392147621851951,0.35914285714285715,0.3228167727848242,27.0,simdrop,8,3.0,1.0540925533894598
CBP-707,0.4841292134959748,0.101317473020082,6.426971202071429,0.595494114644735,0.22637142857142858,0.10528050966007771,28.0,simdrop,8,3.111111111111111,0.8748897637790901
CBS-711,0.47167899373861644,0.13715306432950222,6.260002499041666,0.6797548562548887,0.18812222222222222,0.05554391905910533,24.0,simdrop,6,3.4285714285714284,1.049781318335648
CBW-715,0.5059522349880353,0.09506275964409813,6.3748033285,0.558242655579542,0.23888333333333334,0.05234005795436862,18.0,simdrop,4,3.6,1.624807680927192
CCB-720,0.4203050505702502,0.1736594252669922,6.314433697928571,0.580432354570715,0.19721666666666668,0.046582332129968186,14.0,simdrop,3,3.5,1.118033988749895
CCC-721,0.4802660394583927,0.13960289067086695,6.8124379824,0.5986519320213568,0.210725,0.050991200221214644,15.0,simdrop,4,3.0,0.6324555320336759
CCD-722,0.42489704047049687,0.13796197935722193,6.376748685827586,0.6050713176776548,0.21375000000000002,0.08096223056325572,29.0,simdrop,9,2.9,1.044030650891055
CCF-724,0.4654257649379404,0.1561579278880481,6.692817220888888,0.49048371964421816,0.31224285714285716,0.16316303561308299,18.0,simdrop,3,4.5,1.118033988749895
CCH-726,0.4802821029930255,0.14531810039898047,6.543690395652175,0.7236100657252736,0.184,0.035771616841129394,23.0,simdrop,6,3.2857142857142856,1.2777531299998797
CCL-730,0.46975256767356655,0.1686648799408004,6.519394399,0.6849803448573388,0.37105000000000005,0.3735986014427784,24.0,simdrop,6,3.4285714285714284,0.9035079029052513
CCX-744,0.4204902703553372,0.16812197697578823,6.738666615666666,0.571077994658705,0.2361222222222222,0.10239794648548595,18.0,simdrop,5,3.0,1.2909944487358056
CDG-753,0.49190859798902087,0.181953972159893,6.346388401374999,0.6824393242268838,0.2855875,0.29494671885661944,24.0,simdrop,6,3.4285714285714284,1.2936264483053452
CDH-754,0.514861930216399,0.16456181878815684,6.334237794642857,0.6643653433635454,0.35545714285714286,0.31045819287596443,14.0,simdrop,4,2.8,0.39999999999999997
CDM-759,0.43446340937354233,0.10859638798010775,6.474237478210527,0.6598765142221453,0.2529,0.17838689093412347,19.0,simdrop,6,2.7142857142857144,0.6998542122237652
CDR-764,0.3957911816813201,0.16674412441665407,6.393026524611112,0.5920317418071622,0.210725,0.08500605370599594,18.0,simdrop,5,3.0,0.5773502691896257
CDU-767,0.4207665637059113,0.16315961566543433,6.565930487315789,0.6988614402617767,0.20625,0.0590726953281576,19.0,simdrop,5,3.1666666666666665,1.0671873729054748
SGO-159,0.46248531171546403,0.11548815275746716,6.4016273585,0.6411605462785708,0.20390714285714287,0.06635808992806452,36.0,simdrop,12,2.769230769230769,0.7994080650317895
SIU-211,0.481395396295358,0.16829414620598823,6.432574712958334,0.6245600459970438,0.3042416666666667,0.23426325307743903,24.0,simdrop,6,3.4285714285714284,1.2936264483053452
SIZ-390,0.46552705888723706,0.19170782902892355,6.487649293647059,0.7368110846558632,0.22564285714285712,0.07131668475055135,17.0,simdrop,3,4.25,0.4330127018922193
SKE-234,0.493907752537449,0.11769835116035024,6.367286678035714,0.5901612156050691,0.1805153846153846,0.045238126363976186,28.0,simdrop,10,2.5454545454545454,0.6555547773570889
SMK-401,0.48681916925025825,0.16969243937781087,6.505736243916666,0.6386501812982434,0.3325909090909091,0.27244856562127634,24.0,simdrop,6,3.4285714285714284,1.761261143705422
SNI-300,0.49415098548273745,0.12933701728132857,6.410085361555556,0.7165080740130801,0.21834000000000003,0.05441415665472033,18.0,simdrop,4,3.6,1.3564659966250536
SNR-308,0.4689583266722044,0.11050814662806963,6.4474940810625,0.50021963577484,0.1896875,0.08066439181660554,16.0,simdrop,4,3.2,0.39999999999999997
SNT-310,0.5010596859138635,0.14760985960268042,6.5527510436666665,0.662045831084206,0.19957272727272726,0.05519219312383031,27.0,simdrop,9,2.7,0.6403124237432849
SNV-312,0.4829671767479529,0.10466212938255573,6.720283500611111,0.6347825840931732,0.22183333333333333,0.0611524542979811,18.0,simdrop,5,3.0,1.0
SNY-315,0.47514804075098344,0.1547337800733582,6.54664250795,0.72035354184348,0.2145875,0.08916800254896053,20.0,simdrop,3,5.0,1.4142135623730951
SOE-320,0.4993868235094469,0.12697723744980452,6.626689191461538,0.5771547370537824,0.1429,,13.0,simdrop,4,2.6,1.019803902718557
SOQ-329,0.44495279832110857,0.13236649443179613,6.499542490043479,0.5674727375287706,0.25614615384615386,0.07901615462870672,23.0,simdrop,6,3.2857142857142856,0.6998542122237652
