ID	Word
SUT-556	zebra
SUT-556	monkey
SUT-556	dog
SUT-556	cat
SUT-556	lizard
SUT-556	dinosaur
SUT-556	bear
SUT-556	dragon
SUT-556	horse
SUT-556	pig
SUT-556	cow
SUT-556	bird
SUV-558	lion
SUV-558	zebra
SUV-558	cheetah
SUV-558	leopard
SUV-558	elephant
SUV-558	zebra
SUV-558	snake
SUV-558	monkey
SUV-558	gorilla
SUV-558	giraffe
SUV-558	tiger
SUV-558	cub
SUV-558	ant
SUV-558	dragon
SUV-558	zebra
SUV-558	horse
SUV-558	cow
SUV-558	sheep
SUV-558	chicken
SVA-563	rhino
SVA-563	orangutan
SVA-563	chimp
SVA-563	chipmunk
SVA-563	giraffe
SVA-563	gorilla
SVA-563	gorilla
SVA-563	dog
SVA-563	cat
SVA-563	hamster
SVA-563	fish
SVA-563	frog
SVA-563	snake
SVA-563	caterpillar
SVA-563	giraffe
SVA-563	rhino
SVA-563	buffalo
SVA-563	horse
SVA-563	antelope
SVA-563	deer
SVA-563	sheep
SVH-570	dog
SVH-570	cat
SVH-570	rabbit
SVH-570	hamster
SVH-570	gerbil
SVH-570	guinea
SVH-570	penguin
SVH-570	giraffe
SVH-570	jaguar
SVH-570	lion
SVH-570	cheetah
SVH-570	prairie
SVH-570	gorilla
SVH-570	elephant
SVH-570	tiger
SVY-587	tiger
SVY-587	zebra
SVY-587	giraffe
SVY-587	penguin
SVY-587	panda
SVY-587	alligator
SVY-587	dog
SVY-587	cat
SVY-587	lizard
SVY-587	gecko
SVY-587	crab
SVY-587	octopus
SVY-587	jellyfish
SVY-587	turtle
SVY-587	bird
SVY-587	chick
SVY-587	hen
SVY-587	rooster
SVY-587	crow
SZA-781	cat
SZA-781	dog
SZA-781	pig
SZA-781	cow
SZA-781	chicken
SZA-781	rooster
SZA-781	frog
SZA-781	snake
SZA-781	lizard
SZA-781	iguana
SZA-781	badger
SZA-781	bulldog
SZA-781	puppy
SZA-781	kitten
SZA-781	goose
SZA-781	duck
SZA-781	wolf
