Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
CAF-657,0.5827225074011186,0.19602260727102555,6.444160556310345,0.6742164081974249,0.23791666666666667,0.24645396336964445,29.0,simdrop,9,2.9,0.9433981132056604
CAJ-663,0.5143690548636541,0.1816039886871646,6.3768877516,0.5534749914937721,0.21406,0.0689835117175756,20.0,simdrop,4,4.0,1.2649110640673518
CAM-666,0.5836196565873594,0.16428395583199873,6.48513155476,0.6996652114355795,0.24007142857142855,0.10038282911410885,25.0,simdrop,7,3.125,1.4523687548277813
CAP-671,0.5545891413263765,0.14988045050722892,6.595618874157895,0.5621615070582914,0.21737499999999998,0.12137964938866105,19.0,simdrop,5,3.1666666666666665,1.4624940645653537
CAQ-672,0.58300468650424,0.14864717786003606,6.425805833869566,0.719114660792031,0.21225714285714287,0.049361755004688174,23.0,simdrop,8,2.5555555555555554,0.8314794192830981
CAR-673,0.5768661896186329,0.17169886370317583,6.412154535130434,0.6814475184314862,0.21871428571428572,0.0564309438922603,23.0,simdrop,7,2.875,0.5994789404140899
CAS-674,0.6261232117612769,0.120782459501437,6.252170835619047,0.5814287110389366,0.2012,0.06977401617603313,21.0,simdrop,6,3.0,1.0690449676496976
CAV-678,0.5557955807619246,0.14414747561267421,6.236770977535714,0.7050775914147552,0.21656,0.12998257319092177,28.0,simdrop,7,3.5,1.0
CAY-681,0.5632386704587516,0.21023789394144166,6.425839630695651,0.6623917148577366,0.5198333333333334,0.3814716800323016,23.0,simdrop,5,3.8333333333333335,1.7716909687891083
CBD-686,0.570389296312722,0.1874078739203673,6.419095621952382,0.5718806120634556,0.2311,0.06097971559695664,21.0,simdrop,5,3.5,1.8929694486000912
CBF-691,0.5412407153839828,0.19784006031599935,6.395402671263158,0.565275349963876,0.19446666666666668,0.061258999338872654,19.0,simdrop,5,3.1666666666666665,1.0671873729054748
CBH-693,0.6003716157697703,0.23637962668831652,6.389208598583333,0.6423534433802018,0.31529999999999997,0.32317111144520216,24.0,simdrop,5,4.0,1.632993161855452
CBJ-697,0.5458524551279136,0.18243879811843008,6.267520979434783,0.5974621880220403,0.28827142857142857,0.23654466607306762,23.0,simdrop,5,3.8333333333333335,1.0671873729054748
CBL-698,0.5577416403212522,0.18135171038534645,6.1542527981,0.6682860804979142,0.391875,0.29460451819830796,20.0,simdrop,3,5.0,1.7320508075688772
CBM-702,0.5741204667590014,0.20149492299256477,6.2669650489999995,0.6392147621851951,0.35914285714285715,0.3228167727848242,27.0,simdrop,7,3.375,1.2183492931011204
CBP-707,0.6001923206085132,0.11761124638461207,6.426971202071429,0.595494114644735,0.22637142857142858,0.10528050966007771,28.0,simdrop,6,4.0,2.0
CBS-711,0.5586135080412226,0.15809576049375884,6.260002499041666,0.6797548562548887,0.18812222222222222,0.05554391905910532,24.0,simdrop,6,3.4285714285714284,2.3819045715047236
CBW-715,0.5936430723877226,0.13499495338665213,6.3748033285,0.558242655579542,0.23888333333333334,0.05234005795436862,18.0,simdrop,5,3.0,0.816496580927726
CCB-720,0.5046579789577562,0.22381925926617843,6.314433697928571,0.580432354570715,0.19721666666666668,0.04658233212996819,14.0,simdrop,2,4.666666666666667,0.4714045207910317
CCC-721,0.6226263944518233,0.15903656227487245,6.8124379824,0.5986519320213568,0.210725,0.050991200221214644,15.0,simdrop,4,3.0,0.6324555320336759
CCD-722,0.5324012018268824,0.18672381565826157,6.376748685827586,0.6050713176776548,0.21375000000000002,0.08096223056325572,29.0,simdrop,9,2.9,0.9433981132056604
CCF-724,0.5667703157345347,0.19225972161294705,6.692817220888888,0.4904837196442181,0.31224285714285716,0.16316303561308299,18.0,simdrop,3,4.5,1.118033988749895
CCH-726,0.6158009384774069,0.15261879168171522,6.543690395652175,0.7236100657252736,0.184,0.035771616841129394,23.0,simdrop,5,3.8333333333333335,1.3437096247164249
CCL-730,0.5769790737271926,0.18689519343029168,6.519394399,0.6849803448573388,0.37105000000000005,0.3735986014427784,24.0,simdrop,6,3.4285714285714284,1.178030178747903
CCX-744,0.5505999814881687,0.18724241483828014,6.738666615666666,0.571077994658705,0.2361222222222222,0.10239794648548593,18.0,simdrop,4,3.6,1.3564659966250536
CDG-753,0.5736070955257541,0.20326810895373798,6.346388401374999,0.6824393242268838,0.2855875,0.29494671885661944,24.0,simdrop,7,3.0,1.4142135623730951
CDH-754,0.5948140688719383,0.16151279445807426,6.334237794642857,0.6643653433635454,0.35545714285714286,0.31045819287596443,14.0,simdrop,3,3.5,1.5
CDM-759,0.5692461681969705,0.1565374889244699,6.474237478210527,0.6598765142221453,0.2529,0.17838689093412347,19.0,simdrop,6,2.7142857142857144,0.6998542122237652
CDR-764,0.5153919294890447,0.19471634615104422,6.393026524611112,0.5920317418071622,0.210725,0.08500605370599594,18.0,simdrop,4,3.6,1.3564659966250536
CDU-767,0.5164784261126711,0.18786000296351849,6.565930487315789,0.6988614402617769,0.20625,0.0590726953281576,19.0,simdrop,5,3.1666666666666665,0.6871842709362768
SGO-159,0.5557692017408724,0.1408963108657232,6.4016273585,0.6411605462785708,0.20390714285714287,0.06635808992806452,36.0,simdrop,10,3.272727272727273,0.9620913858416693
SIU-211,0.6236420358412559,0.16192171269365682,6.432574712958334,0.6245600459970438,0.3042416666666667,0.23426325307743903,24.0,simdrop,7,3.0,1.118033988749895
SIZ-390,0.5922585626141725,0.21864063251828356,6.487649293647059,0.7368110846558632,0.22564285714285712,0.07131668475055135,17.0,simdrop,3,4.25,0.4330127018922193
SKE-234,0.5950384687270783,0.16814380478259724,6.367286678035714,0.5901612156050691,0.1805153846153846,0.04523812636397618,28.0,simdrop,9,2.8,0.8717797887081347
SMK-401,0.5833291847541568,0.18636348182747062,6.505736243916666,0.6386501812982434,0.3325909090909091,0.27244856562127634,24.0,simdrop,8,2.6666666666666665,0.9428090415820634
SNI-300,0.5974658365456873,0.13901880265077443,6.410085361555556,0.7165080740130801,0.21834000000000003,0.054414156654720325,18.0,simdrop,4,3.6,1.3564659966250536
SNR-308,0.5604651398974495,0.15645202829452098,6.4474940810625,0.5002196357748399,0.1896875,0.08066439181660554,16.0,simdrop,4,3.2,0.7483314773547882
SNT-310,0.6195314834967541,0.17188669519188662,6.5527510436666665,0.662045831084206,0.19957272727272726,0.05519219312383031,27.0,simdrop,7,3.375,0.9921567416492215
SNV-312,0.617654940261807,0.13129029218572685,6.720283500611111,0.6347825840931732,0.22183333333333333,0.06115245429798111,18.0,simdrop,4,3.6,1.2000000000000002
SNY-315,0.5851296211446836,0.21533739734058585,6.54664250795,0.72035354184348,0.2145875,0.08916800254896051,20.0,simdrop,4,4.0,1.7888543819998317
SOE-320,0.6277007767338239,0.1429953303691358,6.626689191461538,0.5771547370537824,0.1429,,13.0,simdrop,4,2.6,1.019803902718557
SOQ-329,0.5369069353781951,0.18003127948874018,6.499542490043479,0.5674727375287706,0.25614615384615386,0.07901615462870672,23.0,simdrop,6,3.2857142857142856,0.880630571852711
SOX-335,0.5259434378759424,0.2258831465215892,6.655072126909091,0.6779379246922527,0.23764,0.11406512613415198,11.0,simdrop,2,3.6666666666666665,0.4714045207910317
SPA-338,0.5579229020923029,0.1940433833897219,6.471152199294117,0.9048534114424266,0.31385,0.2851909986557881,17.0,simdrop,6,2.4285714285714284,0.9035079029052513
SPC-340,0.5630697284894697,0.12406123033058784,6.499437326400001,0.651974245789699,0.20794444444444446,0.0467006721341115,20.0,simdrop,7,2.5,1.0
SPH-344,0.6714311397914972,0.12059527975884958,6.5737674871,0.7010935793451064,0.19763333333333333,0.053589209112780666,10.0,simdrop,2,3.3333333333333335,0.4714045207910317
SPL-436,0.5588704883987735,0.2088778939215873,6.540703819235294,0.7089803103214902,0.2958375,0.2883785257385557,17.0,simdrop,4,3.4,1.019803902718557
SPV-450,0.6282462496420197,0.16662578442789677,6.504031099368421,0.5597194806775284,0.23215,0.06183421383020892,19.0,simdrop,3,4.75,1.6393596310755
SPX-452,0.6123321718593709,0.14233993985792526,6.453645362363637,0.7176798636230398,0.23689999999999997,0.09275252018139453,22.0,simdrop,6,3.142857142857143,1.2453996981544782
SRF-483,0.5463546180459907,0.163669593372315,6.615934784625,0.6299980407865635,0.4476,0.214427889977027,16.0,simdrop,4,3.2,2.9257477676655586
SRR-498,0.5700059367025759,0.14532388771141974,6.532058767,0.5199468758827097,0.25832499999999997,0.08763455844205144,18.0,simdrop,4,3.6,1.019803902718557
SSG-520,0.7115934290435566,0.15879219325569194,6.751145306375,0.6917239142542806,0.6125,0.4479118216792229,16.0,simdrop,4,3.2,1.32664991614216
SSZ-539,0.582671991460597,0.09760723927699329,6.485443646769231,0.6588822594537521,0.17425,0.010677312395916868,13.0,simdrop,3,3.25,0.82915619758885
SUG-544,0.620669548052778,0.16707797643732267,6.5358109356,0.555220093690128,0.3258571428571429,0.30226316821131693,15.0,simdrop,3,3.75,1.479019945774904
SUT-556,0.5660780791750231,0.16176218649859153,6.620866158599999,0.6137537362482876,0.19843333333333332,0.07650629603721078,15.0,simdrop,2,5.0,2.160246899469287
SUV-558,0.5720738186058236,0.11202521300262726,6.316534983736842,0.5978328158694746,0.1702625,0.02652346333235646,19.0,simdrop,5,3.1666666666666665,0.8975274678557507
SVA-563,0.5420888798684038,0.26528353347694866,6.37790043747619,0.7261653057321801,0.379475,0.38638999820684505,21.0,simdrop,5,3.5,0.7637626158259734
SVH-570,0.5638059135959753,0.1512245065309883,6.3854671668666665,0.5493864388402436,0.2285857142857143,0.09895302637398934,15.0,simdrop,4,3.0,1.7888543819998317
SVY-587,0.6479924201266797,0.09656646132163306,6.385397893421053,0.7304456323812385,0.20001666666666665,0.06995742753036784,19.0,simdrop,4,3.8,1.16619037896906
SZA-781,0.6953823003365371,0.1099718374863901,6.303591460882353,0.5307749355485716,0.2333333333333333,0.08816021400457993,17.0,simdrop,4,3.4,1.3564659966250538
