dimension,type,model,group,sum_NLL,mean_beta_semantic,mean_beta_freq,mean_beta_phon
50,alpha_0.4_w2v,forage_dynamic_delta_rise=0.25_fall=0.5,CI,2848.5895718375696,5.657748294363926,8.503539636534326,
50,alpha_0.4_w2v,forage_dynamic_delta_rise=0.25_fall=0.75,CI,2843.5152371224235,5.47506494288209,8.610147673836018,
50,alpha_0.4_w2v,forage_dynamic_delta_rise=0.25_fall=1.0,CI,2845.804815030609,5.136724274159629,8.679446892409846,
50,alpha_0.1_w2v,forage_dynamic_delta_rise=0.5_fall=0.0,CI,2888.261147245,5.954220975237169,8.455959252899849,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=0.5_fall=0.25,CI,2870.744722391379,5.89648811141183,8.403409685016204,
50,alpha_0.4_w2v,forage_dynamic_delta_rise=0.5_fall=0.5,CI,2850.184889338002,5.811165399663991,8.507467036467403,
50,alpha_0.2_w2v,forage_dynamic_delta_rise=0.5_fall=0.75,CI,2839.7068268601847,5.708183413941345,8.649364129469886,
50,alpha_0.2_w2v,forage_dynamic_delta_rise=0.5_fall=1.0,CI,2843.3290398537697,5.4216522163760565,8.72175987597139,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=0.75_fall=0.0,CI,2902.905235183895,6.672075805636397,8.280418690577521,
50,alpha_0.4_w2v,forage_dynamic_delta_rise=0.75_fall=0.25,CI,2880.7870795923477,6.522992237611345,8.373054250303484,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=0.75_fall=0.5,CI,2855.376038027525,6.58987239383741,8.401646803701068,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=0.75_fall=0.75,CI,2845.347050397539,6.344438533242094,8.484558024892884,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=0.75_fall=1.0,CI,2845.602445240259,6.0401024085738495,8.556192561023307,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=1.0_fall=0.0,CI,2917.332919955054,7.254123342275526,8.246175919566257,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=1.0_fall=0.25,CI,2895.5186284180536,7.183701308537644,8.284574856197876,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=1.0_fall=0.5,CI,2866.6763743776805,7.142977689533571,8.341457951767934,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=1.0_fall=0.75,CI,2855.2461996661063,6.805763559196362,8.392465276345984,
50,alpha_0.5_s2v,forage_dynamic_delta_rise=1.0_fall=1.0,CI,2851.606112566929,6.476828884926198,8.466865636131688,
50,alpha_0.4_w2v,forage_phonologicalstatic,CI,2906.90289747326,3.3132422247964834,9.007391446711598,-0.022848633703812
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_simdrop,CI,2849.411167723475,4.786932357808877,8.777170743846588,-0.0363713213252552
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_simdrop,CI,2850.158114274683,4.869625556253744,8.763135514891783,-0.0482313382922915
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_simdrop,CI,2861.910695991272,4.499996614178614,8.762260588712808,-0.1912541649603969
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,CI,2917.869421080364,3.311913642067221,8.930949193971134,-0.0217024096501351
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,CI,2915.254262578042,3.281080282160271,8.919226708812475,-0.0108172887286743
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.0,CI,2927.637996796256,3.1906813964012497,8.912352822509673,-0.9698417468042156
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.1,CI,2904.810568177794,4.189916915154466,8.767891893328862,-0.0276730253581871
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.1,CI,2898.5711503205507,3.9844645931726688,8.70977574737703,0.0283390226310009
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.1,CI,2891.4386859193187,3.948835688068492,8.80596652506918,-1.3532412268065492
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.2,CI,2904.810568177851,4.1899175976976455,8.76789371453659,-0.0276730460572193
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.2,CI,2898.571150320499,3.984463093731709,8.709777015174561,0.0283390397968981
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.2,CI,2891.4386858482912,3.9488340030562,8.805969776317824,-1.3277639498041254
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.30000000000000004,CI,2901.4496444366187,4.245683113363652,8.784822545312142,-0.0278642773371073
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.30000000000000004,CI,2895.7292100745985,4.04057996184065,8.727704522885626,0.0263572376163405
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.30000000000000004,CI,2890.4689076017085,4.004278088004794,8.820684383916637,-1.3090510862223763
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.4,CI,2889.6169682753693,4.361887165588781,8.802544256411032,-0.0290745683162042
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.4,CI,2885.987290733708,4.174617513920728,8.747947522934993,0.019781950970045
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.4,CI,2883.15072769981,4.1190737737973615,8.83130922551151,-1.1735217913784155
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.5,CI,2878.389792658889,4.52025646368391,8.813632462772942,-0.0301640682033869
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.5,CI,2876.4716808772187,4.36728330111553,8.7701348348134,0.0061832940957897
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.5,CI,2878.6328781954203,4.271042980151392,8.825649593841966,-0.8666929747510744
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.6000000000000001,CI,2872.75996607329,4.58916553346602,8.782559165066859,-0.0314918477510349
50,alpha_0.3_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.6000000000000001,CI,2872.6525640107902,4.423307567398952,8.786104356914246,-0.0006289142074264
50,alpha_0.3_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.6000000000000001,CI,2875.734639971692,4.298651863968198,8.829769779690961,-0.7005445864430407
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.7000000000000001,CI,2858.392457365068,4.698152906389878,8.77303847177916,-0.0342857637852501
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.7000000000000001,CI,2861.855906310565,4.627253380984682,8.742234329293955,-0.0189264173921738
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.7000000000000001,CI,2867.6278198999225,4.426020626511231,8.77747925219692,-0.5453626284828108
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.8,CI,2853.9903437827047,4.732269239633594,8.777617389324593,-0.0354037484518484
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.8,CI,2858.398751501668,4.718913136709633,8.750402780033806,-0.0314026364164407
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.8,CI,2865.0564763933385,4.449577719416872,8.773193684480114,-0.3940195068920674
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=0.9,CI,2849.04883805898,4.759676957096234,8.77034322802562,-0.0366435940082171
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=0.9,CI,2851.838337426664,4.791396220609331,8.757238615036101,-0.0415663868548039
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=0.9,CI,2860.707798925869,4.469972894863274,8.760352405924031,-0.2778877419850227
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_multimodal_alpha=1.0,CI,2849.411167723452,4.786931852591266,8.777171321022902,-0.0363713196489478
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_multimodal_alpha=1.0,CI,2850.158114274725,4.869624861536449,8.763135891514214,-0.0482313412404041
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_multimodal_alpha=1.0,CI,2861.9106957592103,4.499995288525094,8.762253332674472,-0.2026277018194182
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_norms_associative,CI,2908.4635098479653,5.395159056014578,8.513917349570724,-0.0266651026426885
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_norms_associative,CI,2907.5723491810368,5.760691308775376,8.486375049288903,-0.1804379515754209
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_norms_associative,CI,2911.829254217692,5.158381688801551,8.518873372571756,-0.0717945534052233
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_norms_categorical,CI,2925.493380157643,4.978615502989914,8.401471331897888,-0.0279346926703103
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_norms_categorical,CI,2925.142191656033,5.411927307972492,8.394934311247754,-0.1950755564518579
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_norms_categorical,CI,2929.7920787054904,4.687287698395309,8.396373962966313,-0.0682869791150311
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.0,CI,2863.6212224524934,5.772594733576373,8.389598035664,-0.0402889933634296
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.0,CI,2853.6304101164933,6.247804421112916,8.401889543654331,-0.2987701055045219
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.0,CI,2871.38110511078,5.397485666138385,8.371866687903287,-0.0482236804298285
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.25,CI,2845.985656782175,5.755908169342788,8.43351734725772,-0.0431817192920116
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.25,CI,2836.5192533211803,6.218158001158299,8.440124320502168,-0.2232925956459658
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.25,CI,2855.2018713002244,5.354894254867318,8.413269885269402,-0.0651316995672375
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.5,CI,2828.0311905490403,5.781229895683836,8.544722560434451,-0.0444354149663564
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.5,CI,2820.280934673411,6.16149725120292,8.555979363909934,-0.2206658355438299
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.5,CI,2837.0172680445376,5.370940809332981,8.518164375986508,-0.1281489196168644
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.75,CI,2817.849685030906,5.651186009129629,8.58946447472621,-0.0457358523842279
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.75,CI,2812.661160536693,5.848368165123911,8.596971220169305,-0.1994451813412036
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.75,CI,2828.954030283384,5.253983276768539,8.569279262369797,-0.1439272390574393
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=1.0,CI,2819.0087944456086,5.394898322525849,8.701100733543116,-0.0435143492297938
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=1.0,CI,2814.2423110040545,5.5339089659096645,8.702103833732535,-0.1948065294796073
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=1.0,CI,2826.674030018163,5.035006568410095,8.672577134107476,-0.3432619175967962
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.0,CI,2868.7920497188047,6.041624738514231,8.403998797507123,-0.0384251888427744
50,alpha_0.4_s2v,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.0,CI,2861.2572237211434,6.746139107554586,8.378147614335484,-0.2915437544140795
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.0,CI,2876.887889893157,5.650918194289929,8.381475788408277,-0.0603122365853065
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.25,CI,2847.4819792782014,6.077509625511204,8.45790686308483,-0.0414712456270403
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.25,CI,2839.1254667466706,6.52259026851281,8.43578053826421,-0.2799064126975742
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.25,CI,2855.238451765236,5.656566281993278,8.441899201916,-0.0620256161162949
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.5,CI,2825.252110806661,6.102142877920516,8.531213326506423,-0.0446540422992085
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.5,CI,2816.1237495175847,6.518882316109795,8.538400291058142,-0.2338703747117627
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.5,CI,2834.6004923373,5.657802019510433,8.506138071447454,-0.1296677062191569
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.75,CI,2820.179852030476,5.9095060057919495,8.638406689598696,-0.0442842800440215
50,alpha_0.4_w2v,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.75,CI,2809.687783276214,6.266936134162682,8.649119073311859,-0.235779387149858
50,alpha_0.2_w2v,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.75,CI,2827.8761405580663,5.309734357721115,8.692237790185736,-0.1917472965898163
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=1.0,CI,2823.0162392301286,5.526405871296604,8.713967333940593,-0.0427801662463107
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=1.0,CI,2815.3599319711216,5.877331263779935,8.659924419435105,-0.2745516579852265
50,alpha_0.2_w2v,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=1.0,CI,2830.589142600379,5.069767474989276,8.755411908081804,-0.3495176823388186
50,alpha_0.1_w2v,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.0,CI,2866.50555438346,6.337251402818773,8.492883320100301,-0.0364528823004834
50,alpha_0.1_w2v,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.0,CI,2859.7400187264025,6.85221999033197,8.51876179407991,-0.2795339188266505
50,alpha_0.1_w2v,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.0,CI,2873.8327744900294,5.953650984573924,8.466921563200131,-0.0623466340077264
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.25,CI,2847.9537308045915,6.31237293743059,8.433572702948117,-0.0419278453488384
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.25,CI,2833.2599260124302,7.051750444781004,8.442109624120837,-0.3085162096928222
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.25,CI,2857.235886570887,5.85394543446695,8.446153392828466,-0.0623212495847195
50,alpha_0.4_w2v,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.5,CI,2827.2484944912894,6.249708857493092,8.53598638222066,-0.0437261505960443
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.5,CI,2815.3668934791435,6.941603287903035,8.497185117952712,-0.3131164169327124
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.5,CI,2836.9443913413274,5.811453845247688,8.512893962558548,-0.1262591913268331
50,alpha_0.2_w2v,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.75,CI,2817.0562854797445,6.124201126886544,8.68761870565866,-0.0420379447581139
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.75,CI,2808.839593841225,6.6189268296168295,8.58520233422964,-0.2820594597024822
50,alpha_0.2_w2v,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.75,CI,2823.8538596498724,5.707809499155315,8.669487977094148,-0.1088129501087643
50,alpha_0.2_w2v,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=1.0,CI,2820.387150743032,5.8179793659968535,8.761291392555925,-0.0411498897107065
50,alpha_0.2_w2v,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=1.0,CI,2811.7723224921665,6.069074534271349,8.77878971631268,-0.2211794059865474
50,alpha_0.1_w2v,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=1.0,CI,2829.022058797728,5.451133908641697,8.767754477310117,-0.2460882202666015
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.0,CI,2881.920209182188,7.009252238558181,8.309368137900568,-0.0357886540327396
50,alpha_0.4_s2v,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.0,CI,2868.082239598993,8.10786875514412,8.325623522950908,-0.3725840506285267
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.0,CI,2887.509783605492,6.671989296209421,8.281712885752203,-0.0688081151234339
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.25,CI,2859.090127634311,6.97660122972284,8.355691919905537,-0.0395824066937204
50,only_w2v,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.25,CI,2842.870101353856,8.155537956056126,8.37648324899558,-0.4818975289385535
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.25,CI,2864.9696632363302,6.522625503454166,8.377746071666488,-0.0642632136172024
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.5,CI,2832.3873229163264,7.003553063934921,8.432305646636939,-0.0433931837939225
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.5,CI,2815.963130678661,7.791159326543465,8.445590798913903,-0.3426583191622667
50,alpha_0.4_w2v,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.5,CI,2842.555910389774,6.429055423975557,8.451302679908014,-0.1400553143015463
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.75,CI,2822.462293867992,6.7580929347243055,8.51660071466364,-0.0438576056531368
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.75,CI,2807.786357732535,7.423072079614404,8.5330946882459,-0.3213094599599816
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.75,CI,2833.109134812932,6.344532319529082,8.48919712578832,-0.1273845266017446
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=1.0,CI,2822.687464906925,6.423739136785969,8.59589391813437,-0.0421996985558446
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=1.0,CI,2809.8261012162598,6.956532385494316,8.595740455612772,-0.3038714904554883
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=1.0,CI,2832.577830006256,6.040016146659488,8.563454077616834,-0.2038036455152769
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.0,CI,2895.9177149518487,7.57244670396169,8.279190848192776,-0.0353572357173182
50,alpha_0.3_s2v,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.0,CI,2872.165866278953,10.888189754809586,8.22946195360807,-0.7448950100491256
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.0,CI,2902.5819825879616,7.253784599702718,8.244120675298545,0.0132363531223586
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.25,CI,2873.049392532712,7.536248227768597,8.320160240771674,-0.0389038758027903
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.25,CI,2846.5766770518844,9.282918154087588,8.341742284086717,-0.6312170486187033
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.25,CI,2881.529452150067,7.183386900206695,8.284375538983776,0.0195624537893807
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.5,CI,2843.697264991139,7.537993004508666,8.373999610667589,-0.0429841802319805
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.5,CI,2820.248541002604,8.727807697041024,8.387021750416617,-0.4784566497859976
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.5,CI,2854.503277090123,7.143419087627095,8.338027651540061,0.0250863660697927
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.75,CI,2832.5545157810934,7.214693466007626,8.42558460555566,-0.0439402121915007
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.75,CI,2812.615154892209,8.234833046363729,8.441225457147821,-0.4802725785552476
50,alpha_0.5_s2v,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.75,CI,2844.0134736717296,6.80584566985108,8.392507282566362,0.0261068448030744
50,alpha_0.5_s2v,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=1.0,CI,2828.7899037874768,6.861054526794685,8.5077658639629,-0.0433102549872095
50,alpha_0.5_s2v,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=1.0,CI,2811.9928264934056,7.698798021872026,8.51130537879948,-0.4057204223980303
50,alpha_0.0_s2v,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=1.0,CI,2836.1684300515158,6.54799567771553,8.503682890306514,-0.0471166115913122
50,alpha_0.0_s2v,forage_random_baseline,CI,3388.025333855602,0.0,0.0,
