Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
CAF-657,forage_static,8.263381985549588,1.4471176089964684,,162.8648614268217
CAF-657,forage_dynamic_simdrop,8.529707214334,3.4711166763202503,,157.19269920603986
CAF-657,forage_dynamic_multimodal_alpha=0.0,8.138410521588742,1.2361351916329955,,163.63985941937452
CAF-657,forage_dynamic_multimodal_alpha=0.1,8.001943230789578,1.2333620230168523,,163.9190492310802
CAF-657,forage_dynamic_multimodal_alpha=0.2,8.001938226523224,1.233360542604857,,163.91904923105702
CAF-657,forage_dynamic_multimodal_alpha=0.30000000000000004,8.397056535213128,2.700511683597706,,160.5239619011011
CAF-657,forage_dynamic_multimodal_alpha=0.4,8.422696995654892,2.810476236466781,,159.81878757656182
CAF-657,forage_dynamic_multimodal_alpha=0.5,8.477133079634866,3.3033199633935375,,157.93362626768888
CAF-657,forage_dynamic_multimodal_alpha=0.6000000000000001,8.432099239962993,3.4974974319229983,,157.33737653320836
CAF-657,forage_dynamic_multimodal_alpha=0.7000000000000001,8.432112178936812,3.4974972728175775,,157.33737653320662
CAF-657,forage_dynamic_multimodal_alpha=0.8,8.432120740200219,3.49750055873315,,157.33737653325275
CAF-657,forage_dynamic_multimodal_alpha=0.9,8.432107866287902,3.4974941027861557,,157.337376533202
CAF-657,forage_dynamic_multimodal_alpha=1.0,8.529722168798028,3.471121623622739,,157.19269920606143
CAF-657,forage_dynamic_norms_associative,8.178212519457118,4.334278255867197,,158.89070099584703
CAF-657,forage_dynamic_norms_categorical,7.930174907270425,2.318058344414886,,162.2832863914022
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.0,8.024042169608242,5.827640102930988,,151.2244813657642
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.25,8.024034443923385,5.827648931294604,,151.22448136572837
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.5,8.1197271821485,5.7435566587726985,,150.75013316727643
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.75,8.263896081980711,5.452527016977043,,150.5225224890951
CAF-657,forage_dynamic_delta_rise=0.0_fall=1.0,8.54187365741913,4.551749204986351,,152.3476357667407
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.0,8.02402705490392,5.8276459753776315,,151.22448136571592
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.25,8.024009382282502,5.827645987786029,,151.22448136579
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.5,8.119733520271131,5.743561355950243,,150.75013316729553
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.75,8.263883556097486,5.452518300259392,,150.52252248909735
CAF-657,forage_dynamic_delta_rise=0.25_fall=1.0,8.54187745344837,4.551752317258388,,152.34763576672597
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.0,7.961789100566507,5.982263509484056,,152.4342682099698
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.25,7.961809415445374,5.982276170512674,,152.43426820984695
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.5,8.054481446109081,5.878513100294482,,151.9717491798167
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.75,8.193463464255267,5.536084436553506,,151.77468742178934
CAF-657,forage_dynamic_delta_rise=0.5_fall=1.0,8.367083270114586,5.131683194779749,,152.14686240121546
CAF-657,forage_dynamic_delta_rise=0.75_fall=0.0,7.860058064340911,6.035955256594176,,154.73923378959725
CAF-657,forage_dynamic_delta_rise=0.75_fall=0.25,7.860066464439452,6.035955771184281,,154.73923378958725
CAF-657,forage_dynamic_delta_rise=0.75_fall=0.5,7.955265412504743,5.905203684260658,,154.2830048654671
CAF-657,forage_dynamic_delta_rise=0.75_fall=0.75,7.998616232347586,6.0298885450540345,,152.96261024455777
CAF-657,forage_dynamic_delta_rise=0.75_fall=1.0,8.284394622553695,5.513756099877482,,151.7487400590486
CAF-657,forage_dynamic_delta_rise=1.0_fall=0.0,7.860067480912586,6.035960961923324,,154.73923378958585
CAF-657,forage_dynamic_delta_rise=1.0_fall=0.25,7.860066697182567,6.035959341462135,,154.73923378958406
CAF-657,forage_dynamic_delta_rise=1.0_fall=0.5,7.955283773914164,5.905189943210982,,154.2830048654533
CAF-657,forage_dynamic_delta_rise=1.0_fall=0.75,7.998621824293452,6.029905680140225,,152.96261024449205
CAF-657,forage_dynamic_delta_rise=1.0_fall=1.0,8.284389027754942,5.513754801795421,,151.74874005905178
