Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
CBM-702,0.45253155388220406,0.13036640199323551,6.24939403304,0.6363443126169672,0.25233333333333335,0.18984291273353215,25.0,delta_rise=0.0_fall=0.0,12,2.0833333333333335,0.759202798262025
CBM-702,,,,,,,,delta_rise=0.0_fall=0.25,10,2.5,1.2041594578792296
CBM-702,,,,,,,,delta_rise=0.0_fall=0.5,10,2.5,1.2041594578792296
CBM-702,,,,,,,,delta_rise=0.0_fall=0.75,10,2.5,1.2041594578792296
CBM-702,,,,,,,,delta_rise=0.0_fall=1.0,8,3.125,2.521780125229002
CBM-702,,,,,,,,delta_rise=0.25_fall=0.0,12,2.0833333333333335,0.759202798262025
CBM-702,,,,,,,,delta_rise=0.25_fall=0.25,10,2.5,1.2041594578792296
CBM-702,,,,,,,,delta_rise=0.25_fall=0.5,10,2.5,1.2041594578792296
CBM-702,,,,,,,,delta_rise=0.25_fall=0.75,10,2.5,1.2041594578792296
CBM-702,,,,,,,,delta_rise=0.25_fall=1.0,8,3.125,2.521780125229002
CBM-702,,,,,,,,delta_rise=0.5_fall=0.0,14,1.7857142857142858,0.6738557951469003
CBM-702,,,,,,,,delta_rise=0.5_fall=0.25,12,2.0833333333333335,1.114924013354971
CBM-702,,,,,,,,delta_rise=0.5_fall=0.5,12,2.0833333333333335,1.114924013354971
CBM-702,,,,,,,,delta_rise=0.5_fall=0.75,12,2.0833333333333335,1.114924013354971
CBM-702,,,,,,,,delta_rise=0.5_fall=1.0,10,2.5,2.1563858652847827
CBM-702,,,,,,,,delta_rise=0.75_fall=0.0,18,1.3888888888888888,0.48749802152178456
CBM-702,,,,,,,,delta_rise=0.75_fall=0.25,17,1.4705882352941178,0.6056253024110001
CBM-702,,,,,,,,delta_rise=0.75_fall=0.5,17,1.4705882352941178,0.6056253024110001
CBM-702,,,,,,,,delta_rise=0.75_fall=0.75,17,1.4705882352941178,0.6056253024110001
CBM-702,,,,,,,,delta_rise=0.75_fall=1.0,11,2.272727272727273,2.004127971368055
CBM-702,,,,,,,,delta_rise=1.0_fall=0.0,18,1.3888888888888888,0.48749802152178456
CBM-702,,,,,,,,delta_rise=1.0_fall=0.25,17,1.4705882352941178,0.6056253024110001
CBM-702,,,,,,,,delta_rise=1.0_fall=0.5,17,1.4705882352941178,0.6056253024110001
CBM-702,,,,,,,,delta_rise=1.0_fall=0.75,17,1.4705882352941178,0.6056253024110001
CBM-702,,,,,,,,delta_rise=1.0_fall=1.0,11,2.272727272727273,2.004127971368055
CBM-702,,,,,,,,multimodal_alpha=0.0,4,5.0,4.147288270665544
CBM-702,,,,,,,,multimodal_alpha=0.1,9,2.5,1.118033988749895
CBM-702,,,,,,,,multimodal_alpha=0.2,9,2.5,1.118033988749895
CBM-702,,,,,,,,multimodal_alpha=0.30000000000000004,9,2.5,1.118033988749895
CBM-702,,,,,,,,multimodal_alpha=0.4,9,2.5,1.118033988749895
CBM-702,,,,,,,,multimodal_alpha=0.5,8,2.7777777777777777,1.0304020550550783
CBM-702,,,,,,,,multimodal_alpha=0.6000000000000001,6,3.5714285714285716,1.178030178747903
CBM-702,,,,,,,,multimodal_alpha=0.7000000000000001,7,3.125,0.9270248108869579
CBM-702,,,,,,,,multimodal_alpha=0.8,7,3.125,0.9270248108869579
CBM-702,,,,,,,,multimodal_alpha=0.9,7,3.125,0.7806247497997998
CBM-702,,,,,,,,multimodal_alpha=1.0,7,3.125,0.7806247497997998
CBM-702,,,,,,,,norms_associative,14,1.7857142857142858,0.8601138984851641
CBM-702,,,,,,,,norms_categorical,13,1.9230769230769231,0.9166442529086912
CBM-702,,,,,,,,simdrop,7,3.125,0.7806247497997998
